,confidence,consensus,id,net spoke 5% similarity,net spoke 95% similarity,net spoke PC1,spoke 5% similarity,spoke 95% similarity,spoke PC1,survey 5% similarity,survey 95% similarity,survey PC1,t,network
GT_W4EAr6TwRFApoCagP_1,63.6,60.5,W4EAr6TwRFApoCagP,-0.20128464919003025,0.17891729036086307,0.2508226052168516,-0.2507429436883993,0.809277442459788,0.4484879758940446,-0.5322952668879831,0.797072410042428,0.40227464654475786,1,1
GT_T9KCzCFiibi6W5mnL_0,42.15,45.95,T9KCzCFiibi6W5mnL,-0.11400232025533441,0.12892372267384475,0.08793771810558437,-0.1338352691094341,0.7193626166658114,0.3076152375865109,-0.45681482379079236,0.7359317702153707,0.2866102449621316,0,0
GT_T9KCzCFiibi6W5mnL_1,40.65,50.95,T9KCzCFiibi6W5mnL,-0.1008999412645214,0.09840115747538375,0.06926817768401997,-0.3521123581963943,0.5429040958374425,0.2715668498160219,-0.4414463169889212,0.5706709668057677,0.25881702265662854,1,0
GT_zg5puDzKGCxk7wAj2_0,54.7,54.95,zg5puDzKGCxk7wAj2,-0.23664511832961635,0.24392631608010906,0.15891973211410038,-0.35404409643746665,0.8012652087298259,0.3435163332654444,-0.38296655893880605,0.6999204306637321,0.3126247675643891,0,1
GT_zg5puDzKGCxk7wAj2_1,52.7,57.8,zg5puDzKGCxk7wAj2,-0.12073726135177448,0.1855591064249027,0.12771373420377635,-0.288675134594813,0.7454737139894203,0.318092212585739,-0.36570250968999884,0.7388987587875426,0.3538026131997437,1,1
GT_aS5rH5N5tnRsr3CQQ_0,52.1,58.15,aS5rH5N5tnRsr3CQQ,0.0007610063784516032,0.007621933134951964,-0.0021219588167133707,0.011504474832710576,0.6517949073958693,0.2153397297533244,-0.3328673188856506,0.7239487681565604,0.25347399952288974,0,0
GT_aS5rH5N5tnRsr3CQQ_1,64.4,63.95,aS5rH5N5tnRsr3CQQ,-0.0656872350615781,0.11771007947132672,0.012519029405530568,-0.17857142857142863,0.6389695318261066,0.3228950447835232,-0.4260266534342745,0.6675503204807136,0.36426704191337034,1,0
GT_W7ZjgcCnPfhq8eYnp_0,50.4,56.5,W7ZjgcCnPfhq8eYnp,-0.10098809369884137,0.16419985528935938,0.08837304586336045,-0.11409154467922406,0.7870365033459157,0.28268918548597954,-0.299744175856602,0.783079056787763,0.3156969575470763,0,1
GT_W7ZjgcCnPfhq8eYnp_1,60.111111111111114,53.44444444444444,W7ZjgcCnPfhq8eYnp,-0.07500261269696723,0.39468461578240993,0.1589001747806856,-0.3321055820775358,0.8534471331982564,0.34945934706451215,-0.51849325785324,0.6895377804721489,0.3168235439605302,1,1
GT_RugWRCuQ9MounHF8x_0,55.05263157894737,60.63157894736842,RugWRCuQ9MounHF8x,-0.14754376547334233,0.12661025409062485,0.06254329223027669,-0.3021855360048371,0.6474139969712704,0.2971263201176705,-0.3773705505839946,0.7377507291448188,0.33234620041709806,0,0
GT_RugWRCuQ9MounHF8x_1,52.45,46.2,RugWRCuQ9MounHF8x,-0.07251515831209263,0.07754437349195714,0.061439216708534854,-0.1828750239937687,0.6816868858811114,0.3113996854599904,-0.4883066638534577,0.8011658055344972,0.319371552643936,1,0
GT_PRBmQFw8WDcrNi2Qn_0,52.75,52.25,PRBmQFw8WDcrNi2Qn,-0.1076512326102627,0.10555139623938056,0.13229223426496417,-0.03003666356635617,0.8238385947616035,0.3572371279221867,-0.4543618337343787,0.6811852864027808,0.34100522578142667,0,1
GT_PRBmQFw8WDcrNi2Qn_1,51.0,49.45,PRBmQFw8WDcrNi2Qn,-0.11755030648699001,0.26190745051270586,0.19435496985342243,-0.3306232612667905,0.7654658053376584,0.42901573274657245,-0.5569139491899069,0.6420200297773847,0.3328832822894829,1,1
GT_ig8z4GCN3uW4nFT54_0,42.89473684210526,50.0,ig8z4GCN3uW4nFT54,-0.08422989499190286,0.1744452793106258,0.09235491554280303,-0.23103163651009676,0.7348105187878923,0.2868176288870551,-0.45241610828000656,0.6102601437436013,0.2748221641543639,0,0
GT_ig8z4GCN3uW4nFT54_1,40.578947368421055,47.0,ig8z4GCN3uW4nFT54,-0.1824955015298563,0.31507625806848716,0.22794016936792724,-0.36380899352993956,0.8964214570007951,0.43317647896947453,-0.5262734396096007,0.6889286621434275,0.4500638591342522,1,0
GT_wx5E4WNYAzhggxxNt_0,64.38888888888889,64.94444444444444,wx5E4WNYAzhggxxNt,-0.11401789081192354,0.2225450376079674,0.24923625451747197,-0.3010729024365,0.7419998561292331,0.45426610578077015,-0.48448661870540655,0.6820255811438029,0.4105897845315857,0,1
GT_wx5E4WNYAzhggxxNt_1,61.55,57.35,wx5E4WNYAzhggxxNt,-0.17598350523178913,0.37041119685716306,0.27228358946893916,-0.42829534333823616,0.8028392568230148,0.47078691618109286,-0.6740784963629157,0.7030624144175263,0.4752247902931966,1,1
GT_hjTbDvCzT2RW9pgm8_0,54.89473684210526,54.94736842105263,hjTbDvCzT2RW9pgm8,-0.15594774134021472,0.11207390514252476,0.040486202570311915,-0.3115491491990818,0.6522875080385832,0.2695041707719076,-0.3629831111664694,0.657624756600212,0.2905730566666535,0,0
GT_hjTbDvCzT2RW9pgm8_1,65.35,65.6,hjTbDvCzT2RW9pgm8,-0.009429913280725401,0.13074168877746414,0.03841049407801396,-0.2563403838825249,0.5876162287341222,0.22185909323605882,-0.4645103901022523,0.5920629158173267,0.3407218463322124,1,0
GT_R5JmsFyk7arzZrwiE_0,61.25,63.6,R5JmsFyk7arzZrwiE,-0.10481739941488341,0.18385285721940836,0.11082282796466947,-0.12904604751226978,0.793360614659676,0.40055491852957364,-0.4644232506776237,0.5781929008588077,0.402418097247109,0,1
GT_R5JmsFyk7arzZrwiE_1,60.4,58.45,R5JmsFyk7arzZrwiE,-0.18374156528705524,0.25485421475955694,0.16998549214003,-0.35531142079930467,0.7938841860374447,0.3481536419094138,-0.47752484941431284,0.6133464867049624,0.28730301555538645,1,1
GT_d2N6gipGzAM2B3GPn_0,59.1,64.15,d2N6gipGzAM2B3GPn,-0.05067439524142947,0.16706958701187014,0.09475980645873039,-0.18401748249129454,0.6900655593423545,0.394813368800244,-0.4749299441547524,0.6388068789695571,0.3313497088035458,0,0
GT_d2N6gipGzAM2B3GPn_1,53.1,57.6,d2N6gipGzAM2B3GPn,-0.2416279552102205,0.20006645529380884,0.236376999934009,-0.29735528216155943,0.8210201423071631,0.4359312261898833,-0.384434092887429,0.7474989811254913,0.4269318281989327,1,0
