,start,exposure_id,player_id,game_id,is_treatment_condition,is_spoke,is_link_or_spur,is_prompt,is_in_leads,is_in_deads,n_exposures,n_existing_leads,in_startup,in_peak,in_tail,in_close,n_rim_connections,n_triangle_paths,n_shared_edges,is_link,is_spur,is_exposed_t0,is_held_t0,stop,adopt_event,forget_event,is_caveman_game
1234516,156.486,2tiegBWgWvtYAMmFt_cclue_1_12,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,9,0,1,0,0,0.0,0,2,0,0,0,0,180.068,0,0,0
1437316,180.068,2tiegBWgWvtYAMmFt_cclue_1_12,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,9,0,0,1,0,0.0,0,2,0,0,0,0,188.686,1,0,0
1487236,188.686,2tiegBWgWvtYAMmFt_cclue_1_12,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,10,0,0,1,0,1.0,0,2,0,0,0,0,192.463,0,0,0
1512196,192.463,2tiegBWgWvtYAMmFt_cclue_1_12,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,11,0,0,1,0,2.0,0,3,0,0,0,0,194.342,0,0,0
1534036,194.342,2tiegBWgWvtYAMmFt_cclue_1_12,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,11,0,0,1,0,2.0,0,4,0,0,0,0,197.061,0,0,0
1552756,197.061,2tiegBWgWvtYAMmFt_cclue_1_12,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,12,0,0,1,0,2.0,0,4,0,0,0,0,210.997,0,0,0
1630756,210.997,2tiegBWgWvtYAMmFt_cclue_1_12,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,13,0,0,1,0,2.0,0,4,0,0,0,0,233.92,0,0,0
1792996,233.92,2tiegBWgWvtYAMmFt_cclue_1_12,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,13,0,0,1,0,2.0,0,9,0,0,0,0,265.348,0,0,0
2039476,265.348,2tiegBWgWvtYAMmFt_cclue_1_12,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,13,0,0,1,0,2.0,0,10,0,0,0,0,371.423,0,0,0
2106,0.0,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,0,0,1,4,1,0,0,0,0.0,0,0,0,0,1,0,15.347,0,0,0
23946,15.347,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,0,0,1,5,1,0,0,0,0.0,0,0,0,0,1,0,30.006,0,0,0
73866,30.006,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,0,0,1,5,0,1,0,0,0.0,0,0,0,0,1,0,37.339,0,0,0
111306,37.339,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,0,0,1,6,0,1,0,0,0.0,0,0,0,0,1,0,58.959,0,0,0
270426,58.959,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,0,0,1,5,0,1,0,0,0.0,0,0,0,0,1,0,68.221,1,0,0
398346,68.221,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,1,6,0,1,0,0,0.0,0,0,0,0,1,0,85.129,0,0,0
548106,85.129,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,0,6,0,1,0,0,0.0,0,0,0,0,1,0,97.942,0,0,0
657306,97.942,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,1,6,0,1,0,0,0.0,0,2,0,0,1,0,98.822,0,0,0
672906,98.822,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,1,5,0,1,0,0,0.0,0,2,0,0,1,0,109.388,0,0,0
757146,109.388,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,5,0,1,0,0,0.0,0,4,0,0,1,0,130.49,0,0,0
928746,130.49,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,6,0,1,0,0,0.0,0,5,0,0,1,0,145.73,0,0,0
1109706,145.73,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,7,0,1,0,0,0.0,0,5,0,0,1,0,149.323,0,0,0
1134666,149.323,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,8,0,1,0,0,0.0,0,6,0,0,1,0,156.248,0,0,0
1231386,156.248,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,9,0,1,0,0,0.0,1,7,0,0,1,0,156.249,0,0,0
1228266,156.249,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,8,0,1,0,0,0.0,0,6,0,0,1,0,156.486,0,0,0
1234506,156.486,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,9,0,1,0,0,0.0,1,7,0,0,1,0,165.58,0,0,0
1324986,165.58,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,9,0,1,0,0,0.0,1,6,0,0,1,0,180.068,0,0,0
1437306,180.068,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,9,0,0,1,0,0.0,1,6,0,0,1,0,188.462,0,0,0
1484106,188.462,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,9,0,0,1,0,0.0,1,5,0,0,1,0,188.686,0,0,0
1487226,188.686,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,10,0,0,1,0,0.0,1,5,0,0,1,0,192.463,0,0,0
1512186,192.463,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,11,0,0,1,0,0.0,1,6,0,0,1,0,197.061,0,0,0
1552746,197.061,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,12,0,0,1,0,0.0,2,6,0,0,1,0,210.997,0,0,0
1630746,210.997,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,13,0,0,1,0,0.0,2,7,0,0,1,0,222.18,0,0,0
1721226,222.18,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,13,0,0,1,0,0.0,2,8,0,0,1,0,233.92,0,0,0
1792986,233.92,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,13,0,0,1,0,0.0,2,9,0,0,1,0,265.348,0,0,0
2039466,265.348,2tiegBWgWvtYAMmFt_cclue_1_2,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,13,0,0,1,0,0.0,2,10,0,0,1,0,371.423,0,0,0
2108,0.0,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,4,1,0,0,0,0.0,0,0,0,0,0,0,15.347,0,0,0
23948,15.347,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,5,1,0,0,0,0.0,0,0,0,0,0,0,30.006,0,0,0
73868,30.006,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,5,0,1,0,0,0.0,0,0,0,0,0,0,37.339,0,0,0
111308,37.339,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,6,0,1,0,0,0.0,0,0,0,0,0,0,58.959,0,0,0
270428,58.959,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,5,0,1,0,0,0.0,0,0,0,0,0,0,68.221,0,0,0
398348,68.221,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,6,0,1,0,0,0.0,0,0,0,0,0,0,81.771,0,0,0
520028,81.771,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,6,0,1,0,0,0.0,0,2,0,0,0,0,98.822,0,0,0
672908,98.822,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,5,0,1,0,0,0.0,0,2,0,0,0,0,130.49,0,0,0
928748,130.49,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,6,0,1,0,0,0.0,0,3,0,0,0,0,145.73,1,0,0
1109708,145.73,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,7,0,1,0,0,1.0,0,3,0,0,0,0,149.323,0,0,0
1134668,149.323,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,8,0,1,0,0,2.0,0,4,0,0,0,0,156.248,0,0,0
1231388,156.248,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,9,0,1,0,0,3.0,1,5,0,0,0,0,156.249,0,0,0
1228268,156.249,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,8,0,1,0,0,2.0,0,4,0,0,0,0,156.486,0,0,0
1234508,156.486,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,9,0,1,0,0,3.0,1,5,0,0,0,0,165.58,0,0,0
1324988,165.58,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,9,0,1,0,0,3.0,1,4,0,0,0,0,180.068,0,0,0
1437308,180.068,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,9,0,0,1,0,3.0,1,4,0,0,0,0,188.462,0,0,0
1484108,188.462,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,9,0,0,1,0,3.0,1,3,0,0,0,0,188.686,0,0,0
1487228,188.686,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,10,0,0,1,0,3.0,1,3,0,0,0,0,192.445,0,0,0
1509068,192.445,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,0,10,0,0,1,0,3.0,1,0,0,0,0,0,192.463,0,0,0
1512188,192.463,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,0,11,0,0,1,0,3.0,1,0,0,0,0,0,197.061,0,0,0
1552748,197.061,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,0,12,0,0,1,0,3.0,1,0,0,0,0,0,210.997,0,0,0
1630748,210.997,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,0,13,0,0,1,0,3.0,1,0,0,0,0,0,265.348,0,0,0
2039468,265.348,2tiegBWgWvtYAMmFt_cclue_1_4,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,13,0,0,1,0,3.0,1,5,0,0,0,0,371.423,0,0,0
2109,0.0,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,4,1,0,0,0,2.0,0,0,0,0,0,0,15.347,0,0,0
23949,15.347,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,5,1,0,0,0,2.0,0,0,0,0,0,0,30.006,0,0,0
73869,30.006,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,5,0,1,0,0,2.0,0,0,0,0,0,0,37.339,0,0,0
111309,37.339,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,6,0,1,0,0,2.0,0,0,0,0,0,0,58.959,0,0,0
270429,58.959,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,5,0,1,0,0,1.0,0,0,0,0,0,0,68.221,0,0,0
398349,68.221,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,6,0,1,0,0,1.0,0,0,0,0,0,0,98.822,0,0,0
672909,98.822,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,5,0,1,0,0,1.0,0,0,0,0,0,0,130.49,0,0,0
928749,130.49,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,6,0,1,0,0,1.0,0,0,0,0,0,0,145.73,0,0,0
1109709,145.73,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,7,0,1,0,0,1.0,0,0,0,0,0,0,149.323,0,0,0
1134669,149.323,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,8,0,1,0,0,1.0,0,0,0,0,0,0,153.405,0,0,0
1184589,153.405,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,8,0,1,0,0,1.0,0,4,0,0,0,0,156.248,0,0,0
1231389,156.248,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,9,0,1,0,0,1.0,0,5,0,0,0,0,156.249,0,0,0
1228269,156.249,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,8,0,1,0,0,1.0,0,4,0,0,0,0,156.486,0,0,0
1234509,156.486,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,9,0,1,0,0,1.0,0,5,0,0,0,0,165.58,0,0,0
1324989,165.58,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,9,0,1,0,0,1.0,0,4,0,0,0,0,180.068,0,0,0
1437309,180.068,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,9,0,0,1,0,1.0,0,4,0,0,0,0,188.462,0,0,0
1484109,188.462,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,9,0,0,1,0,1.0,0,3,0,0,0,0,188.686,0,0,0
1487229,188.686,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,10,0,0,1,0,1.0,0,3,0,0,0,0,192.463,0,0,0
1512189,192.463,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,11,0,0,1,0,1.0,0,3,0,0,0,0,197.061,0,0,0
1552749,197.061,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,12,0,0,1,0,1.0,0,3,0,0,0,0,210.997,1,0,0
1630749,210.997,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,13,0,0,1,0,2.0,0,4,0,0,0,0,222.18,0,0,0
1721229,222.18,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,13,0,0,1,0,2.0,0,5,0,0,0,0,233.92,0,0,0
1792989,233.92,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,13,0,0,1,0,2.0,0,6,0,0,0,0,235.409,0,0,0
1805469,235.409,2tiegBWgWvtYAMmFt_cclue_1_5,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,13,0,0,1,0,2.0,0,7,0,0,0,0,371.423,0,0,0
2111,0.0,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,4,1,0,0,0,0.0,0,0,0,0,0,0,15.347,0,0,0
23951,15.347,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,5,1,0,0,0,0.0,0,0,0,0,0,0,30.006,0,0,0
73871,30.006,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,5,0,1,0,0,0.0,0,0,0,0,0,0,37.339,0,0,0
111311,37.339,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,6,0,1,0,0,0.0,0,0,0,0,0,0,58.959,0,0,0
270431,58.959,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,5,0,1,0,0,0.0,0,0,0,0,0,0,68.221,0,0,0
398351,68.221,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,6,0,1,0,0,0.0,0,0,0,0,0,0,98.822,0,0,0
672911,98.822,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,5,0,1,0,0,0.0,0,0,0,0,0,0,130.49,0,0,0
928751,130.49,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,6,0,1,0,0,0.0,0,0,0,0,0,0,145.73,0,0,0
1109711,145.73,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,7,0,1,0,0,0.0,0,0,0,0,0,0,149.323,0,0,0
1134671,149.323,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,8,0,1,0,0,0.0,0,0,0,0,0,0,156.248,0,0,0
1231391,156.248,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,9,0,1,0,0,0.0,0,0,0,0,0,0,156.249,0,0,0
1228271,156.249,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,8,0,1,0,0,0.0,0,0,0,0,0,0,156.486,0,0,0
1234511,156.486,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,9,0,1,0,0,0.0,0,0,0,0,0,0,180.068,0,0,0
1437311,180.068,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,9,0,0,1,0,0.0,0,0,0,0,0,0,188.686,0,0,0
1487231,188.686,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,10,0,0,1,0,0.0,0,0,0,0,0,0,192.463,0,0,0
1512191,192.463,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,11,0,0,1,0,0.0,0,0,0,0,0,0,197.061,0,0,0
1552751,197.061,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,12,0,0,1,0,0.0,0,0,0,0,0,0,207.277,0,0,0
1608911,207.277,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,12,0,0,1,0,0.0,0,3,0,0,0,0,210.997,0,0,0
1630751,210.997,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,13,0,0,1,0,0.0,0,4,0,0,0,0,222.18,0,0,0
1721231,222.18,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,13,0,0,1,0,0.0,0,5,0,0,0,0,233.92,0,0,0
1792991,233.92,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,13,0,0,1,0,0.0,0,6,0,0,0,0,235.409,0,0,0
1805471,235.409,2tiegBWgWvtYAMmFt_cclue_1_7,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,13,0,0,1,0,0.0,0,7,0,0,0,0,371.423,0,0,0
2113,0.0,2tiegBWgWvtYAMmFt_cclue_1_9,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,4,1,0,0,0,1.0,0,0,0,0,1,0,15.347,1,0,0
23953,15.347,2tiegBWgWvtYAMmFt_cclue_1_9,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,5,1,0,0,0,2.0,0,1,0,0,1,0,30.006,0,0,0
73873,30.006,2tiegBWgWvtYAMmFt_cclue_1_9,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,5,0,1,0,0,2.0,0,1,0,0,1,0,37.339,0,0,0
111313,37.339,2tiegBWgWvtYAMmFt_cclue_1_9,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,6,0,1,0,0,2.0,0,1,0,0,1,0,58.959,0,0,0
270433,58.959,2tiegBWgWvtYAMmFt_cclue_1_9,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,5,0,1,0,0,2.0,0,1,0,0,1,0,68.221,0,0,0
398353,68.221,2tiegBWgWvtYAMmFt_cclue_1_9,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,6,0,1,0,0,2.0,0,1,0,0,1,0,93.907,0,0,0
613633,93.907,2tiegBWgWvtYAMmFt_cclue_1_9,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,6,0,1,0,0,2.0,0,3,0,0,1,0,98.822,0,0,0
672913,98.822,2tiegBWgWvtYAMmFt_cclue_1_9,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,5,0,1,0,0,1.0,0,3,0,0,1,0,109.388,0,0,0
757153,109.388,2tiegBWgWvtYAMmFt_cclue_1_9,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,5,0,1,0,0,1.0,0,4,0,0,1,0,130.49,0,0,0
928753,130.49,2tiegBWgWvtYAMmFt_cclue_1_9,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,6,0,1,0,0,2.0,0,5,0,0,1,0,145.73,0,0,0
1109713,145.73,2tiegBWgWvtYAMmFt_cclue_1_9,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,7,0,1,0,0,2.0,0,5,0,0,1,0,149.323,0,0,0
1134673,149.323,2tiegBWgWvtYAMmFt_cclue_1_9,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,8,0,1,0,0,2.0,0,6,0,0,1,0,156.248,0,0,0
1231393,156.248,2tiegBWgWvtYAMmFt_cclue_1_9,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,9,0,1,0,0,2.0,0,7,0,0,1,0,156.249,0,0,0
1228273,156.249,2tiegBWgWvtYAMmFt_cclue_1_9,2tiegBWgWvtYAMmFt,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,8,0,1,0,0,2.0,0,6,0,0,1,0,156.486,0,0,0
